Agent,Fitness,Move 
Round:  and 15881
100,231.0,0
72,75.0,0
Round:  and 15882
100,234.0,0
24,75.0,0
Round:  and 15883
100,234.0,0
81,162.0,1
Round:  and 15884
100,237.0,0
14,75.0,0
Round:  and 15885
100,239.0,1
50,114.0,1
Round:  and 15886
100,241.0,1
69,110.0,1
Round:  and 15887
100,243.0,1
62,92.0,1
Round:  and 15888
100,248.0,1
31,65.0,0
Round:  and 15889
100,248.0,0
49,162.0,1
Round:  and 15890
100,253.0,1
76,61.0,0
Round:  and 15891
100,255.0,1
57,112.0,1
Round:  and 15892
100,260.0,1
37,61.0,0
Round:  and 15893
100,262.0,1
52,92.0,1
Round:  and 15894
100,267.0,1
45,61.0,0
Round:  and 15895
100,267.0,0
64,162.0,1
Round:  and 15896
100,272.0,1
10,61.0,0
Round:  and 15897
100,272.0,0
63,162.0,1
Round:  and 15898
100,277.0,1
46,149.0,0
Round:  and 15899
100,277.0,0
59,163.0,1
Round:  and 15900
100,282.0,1
48,149.0,0
Round:  and 15901
6,9.0,1
83,466.0,0
Round:  and 15902
6,14.0,1
12,400.0,0
Round:  and 15903
6,19.0,1
1,196.0,0
Round:  and 15904
6,24.0,1
67,193.0,0
Round:  and 15905
6,29.0,1
5,190.0,0
Round:  and 15906
6,34.0,1
66,187.0,0
Round:  and 15907
6,39.0,1
20,184.0,0
Round:  and 15908
6,44.0,1
61,181.0,0
Round:  and 15909
6,49.0,1
26,178.0,0
Round:  and 15910
6,54.0,1
58,175.0,0
Round:  and 15911
6,59.0,1
42,172.0,0
Round:  and 15912
6,64.0,1
54,169.0,0
Round:  and 15913
6,69.0,1
33,290.0,0
Round:  and 15914
6,74.0,1
77,300.0,0
Round:  and 15915
6,79.0,1
15,282.0,0
Round:  and 15916
6,84.0,1
75,166.0,0
Round:  and 15917
6,89.0,1
30,255.0,0
Round:  and 15918
6,94.0,1
74,261.0,0
Round:  and 15919
6,99.0,1
28,267.0,0
Round:  and 15920
6,104.0,1
80,163.0,0
Round:  and 15921
6,109.0,1
25,277.0,0
Round:  and 15922
6,114.0,1
85,246.0,0
Round:  and 15923
6,119.0,1
17,266.0,0
Round:  and 15924
6,124.0,1
79,160.0,0
Round:  and 15925
6,129.0,1
68,251.0,0
Round:  and 15926
6,134.0,1
11,157.0,0
Round:  and 15927
6,139.0,1
22,154.0,0
Round:  and 15928
6,144.0,1
60,151.0,0
Round:  and 15929
6,146.0,1
82,299.0,1
Round:  and 15930
6,148.0,1
7,235.0,1
Round:  and 15931
6,153.0,1
43,210.0,0
Round:  and 15932
6,158.0,1
71,142.0,0
Round:  and 15933
6,160.0,1
4,338.0,1
Round:  and 15934
6,165.0,1
100,282.0,0
Round:  and 15935
6,169.0,1
6,169.0,1
Round:  and 15936
6,171.0,1
99,164.0,1
Round:  and 15937
6,173.0,1
8,164.0,1
Round:  and 15938
6,175.0,1
98,164.0,1
Round:  and 15939
6,177.0,1
29,77.0,1
Round:  and 15940
6,179.0,1
73,110.0,1
Round:  and 15941
6,181.0,1
9,164.0,1
Round:  and 15942
6,183.0,1
97,164.0,1
Round:  and 15943
6,185.0,1
96,164.0,1
Round:  and 15944
6,190.0,1
3,153.0,0
Round:  and 15945
6,195.0,1
56,150.0,0
Round:  and 15946
6,200.0,1
38,61.0,0
Round:  and 15947
6,202.0,1
27,98.0,1
Round:  and 15948
6,204.0,1
78,98.0,1
Round:  and 15949
6,209.0,1
55,122.0,0
Round:  and 15950
6,214.0,1
41,61.0,0
Round:  and 15951
6,216.0,1
16,164.0,1
Round:  and 15952
6,218.0,1
95,164.0,1
Round:  and 15953
6,220.0,1
65,77.0,1
Round:  and 15954
6,225.0,1
18,101.0,0
Round:  and 15955
6,227.0,1
13,141.0,1
Round:  and 15956
6,232.0,1
94,142.0,0
Round:  and 15957
6,234.0,1
19,164.0,1
Round:  and 15958
6,236.0,1
93,164.0,1
Round:  and 15959
6,238.0,1
21,164.0,1
Round:  and 15960
6,240.0,1
92,164.0,1
Round:  and 15961
6,242.0,1
23,164.0,1
Round:  and 15962
6,244.0,1
91,164.0,1
Round:  and 15963
6,249.0,1
53,150.0,0
Round:  and 15964
6,254.0,1
44,61.0,0
Round:  and 15965
6,256.0,1
51,102.0,1
Round:  and 15966
6,261.0,1
47,61.0,0
Round:  and 15967
6,263.0,1
32,164.0,1
Round:  and 15968
6,265.0,1
90,164.0,1
Round:  and 15969
6,267.0,1
2,164.0,1
Round:  and 15970
6,269.0,1
89,164.0,1
Round:  and 15971
6,271.0,1
34,164.0,1
Round:  and 15972
6,273.0,1
88,164.0,1
Round:  and 15973
6,275.0,1
36,164.0,1
Round:  and 15974
6,277.0,1
87,164.0,1
Round:  and 15975
6,279.0,1
39,164.0,1
Round:  and 15976
6,281.0,1
86,164.0,1
Round:  and 15977
6,283.0,1
35,98.0,1
Round:  and 15978
6,288.0,1
70,91.0,0
Round:  and 15979
6,290.0,1
40,164.0,1
Round:  and 15980
6,292.0,1
84,164.0,1
Round:  and 15981
6,294.0,1
72,77.0,1
Round:  and 15982
6,296.0,1
24,77.0,1
Round:  and 15983
6,298.0,1
81,164.0,1
Round:  and 15984
6,300.0,1
14,77.0,1
Round:  and 15985
6,302.0,1
50,116.0,1
Round:  and 15986
6,304.0,1
69,112.0,1
Round:  and 15987
6,306.0,1
62,94.0,1
Round:  and 15988
6,311.0,1
31,65.0,0
Round:  and 15989
6,313.0,1
49,164.0,1
Round:  and 15990
6,318.0,1
76,61.0,0
Round:  and 15991
6,320.0,1
57,114.0,1
Round:  and 15992
6,325.0,1
37,61.0,0
Round:  and 15993
6,327.0,1
52,94.0,1
Round:  and 15994
6,332.0,1
45,61.0,0
Round:  and 15995
6,334.0,1
64,164.0,1
Round:  and 15996
6,339.0,1
10,61.0,0
Round:  and 15997
6,341.0,1
63,164.0,1
Round:  and 15998
6,346.0,1
46,149.0,0
Round:  and 15999
6,348.0,1
59,165.0,1
Round:  and 16000
6,353.0,1
48,149.0,0
Round:  and 16001
99,9.0,1
83,466.0,0
Round:  and 16002
99,14.0,1
12,400.0,0
Round:  and 16003
99,19.0,1
1,196.0,0
Round:  and 16004
99,24.0,1
67,193.0,0
Round:  and 16005
99,29.0,1
5,190.0,0
Round:  and 16006
99,34.0,1
66,187.0,0
Round:  and 16007
99,39.0,1
20,184.0,0
Round:  and 16008
99,44.0,1
61,181.0,0
Round:  and 16009
99,49.0,1
26,178.0,0
Round:  and 16010
99,54.0,1
58,175.0,0
Round:  and 16011
99,59.0,1
42,172.0,0
Round:  and 16012
99,64.0,1
54,169.0,0
Round:  and 16013
99,69.0,1
33,290.0,0
Round:  and 16014
99,74.0,1
77,300.0,0
Round:  and 16015
99,79.0,1
15,282.0,0
Round:  and 16016
99,84.0,1
75,166.0,0
Round:  and 16017
99,89.0,1
30,255.0,0
Round:  and 16018
99,94.0,1
74,261.0,0
Round:  and 16019
99,99.0,1
28,267.0,0
Round:  and 16020
99,104.0,1
80,163.0,0
Round:  and 16021
99,109.0,1
25,277.0,0
Round:  and 16022
99,114.0,1
85,246.0,0
Round:  and 16023
99,119.0,1
17,266.0,0
Round:  and 16024
99,124.0,1
79,160.0,0
Round:  and 16025
99,129.0,1
68,251.0,0
Round:  and 16026
99,134.0,1
11,157.0,0
Round:  and 16027
99,139.0,1
22,154.0,0
Round:  and 16028
99,144.0,1
60,151.0,0
Round:  and 16029
99,146.0,1
82,301.0,1
Round:  and 16030
99,148.0,1
7,237.0,1
Round:  and 16031
99,153.0,1
43,210.0,0
Round:  and 16032
99,158.0,1
71,142.0,0
Round:  and 16033
99,160.0,1
4,340.0,1
Round:  and 16034
99,165.0,1
100,282.0,0
Round:  and 16035
99,167.0,1
6,355.0,1
Round:  and 16036
99,171.0,1
99,171.0,1
Round:  and 16037
99,173.0,1
8,166.0,1
Round:  and 16038
99,175.0,1
98,166.0,1
Round:  and 16039
99,177.0,1
29,79.0,1
Round:  and 16040
99,179.0,1
73,112.0,1
Round:  and 16041
99,181.0,1
9,166.0,1
Round:  and 16042
99,183.0,1
97,166.0,1
Round:  and 16043
99,185.0,1
96,166.0,1
Round:  and 16044
99,190.0,1
3,153.0,0
Round:  and 16045
99,195.0,1
56,150.0,0
Round:  and 16046
99,200.0,1
38,61.0,0
Round:  and 16047
99,202.0,1
27,100.0,1
Round:  and 16048
99,204.0,1
78,100.0,1
Round:  and 16049
99,209.0,1
55,122.0,0
Round:  and 16050
99,214.0,1
41,61.0,0
Round:  and 16051
99,216.0,1
16,166.0,1
Round:  and 16052
99,218.0,1
95,166.0,1
Round:  and 16053
99,220.0,1
65,79.0,1
Round:  and 16054
99,225.0,1
18,101.0,0
Round:  and 16055
99,227.0,1
13,143.0,1
Round:  and 16056
99,232.0,1
94,142.0,0
Round:  and 16057
99,234.0,1
19,166.0,1
Round:  and 16058
99,236.0,1
93,166.0,1
Round:  and 16059
99,238.0,1
21,166.0,1
Round:  and 16060
99,240.0,1
92,166.0,1
Round:  and 16061
99,242.0,1
23,166.0,1
Round:  and 16062
99,244.0,1
91,166.0,1
Round:  and 16063
99,249.0,1
53,150.0,0
Round:  and 16064
99,254.0,1
44,61.0,0
Round:  and 16065
99,256.0,1
51,104.0,1
Round:  and 16066
99,261.0,1
47,61.0,0
Round:  and 16067
99,263.0,1
32,166.0,1
Round:  and 16068
99,265.0,1
90,166.0,1
Round:  and 16069
99,267.0,1
2,166.0,1
Round:  and 16070
99,269.0,1
89,166.0,1
Round:  and 16071
99,271.0,1
34,166.0,1
Round:  and 16072
99,273.0,1
88,166.0,1
Round:  and 16073
99,275.0,1
36,166.0,1
Round:  and 16074
99,277.0,1
87,166.0,1
Round:  and 16075
99,279.0,1
39,166.0,1
Round:  and 16076
99,281.0,1
86,166.0,1
Round:  and 16077
99,283.0,1
35,100.0,1
Round:  and 16078
99,288.0,1
70,91.0,0
Round:  and 16079
99,290.0,1
40,166.0,1
Round:  and 16080
99,292.0,1
84,166.0,1
Round:  and 16081
99,294.0,1
72,79.0,1
Round:  and 16082
99,296.0,1
24,79.0,1
Round:  and 16083
99,298.0,1
81,166.0,1
Round:  and 16084
99,300.0,1
14,79.0,1
Round:  and 16085
99,302.0,1
50,118.0,1
Round:  and 16086
99,304.0,1
69,114.0,1
Round:  and 16087
99,306.0,1
62,96.0,1
Round:  and 16088
99,311.0,1
31,65.0,0
Round:  and 16089
99,313.0,1
49,166.0,1
Round:  and 16090
99,318.0,1
76,61.0,0
Round:  and 16091
99,320.0,1
57,116.0,1
Round:  and 16092
99,325.0,1
37,61.0,0
Round:  and 16093
99,327.0,1
52,96.0,1
Round:  and 16094
99,332.0,1
45,61.0,0
Round:  and 16095
99,334.0,1
64,166.0,1
Round:  and 16096
99,339.0,1
10,61.0,0
Round:  and 16097
99,341.0,1
63,166.0,1
Round:  and 16098
99,346.0,1
46,149.0,0
Round:  and 16099
99,348.0,1
59,167.0,1
Round:  and 16100
99,353.0,1
48,149.0,0
Round:  and 16101
8,9.0,1
83,466.0,0
Round:  and 16102
8,14.0,1
12,400.0,0
Round:  and 16103
8,19.0,1
1,196.0,0
Round:  and 16104
8,24.0,1
67,193.0,0
Round:  and 16105
8,29.0,1
5,190.0,0
Round:  and 16106
8,34.0,1
66,187.0,0
Round:  and 16107
8,39.0,1
20,184.0,0
Round:  and 16108
8,44.0,1
61,181.0,0
Round:  and 16109
8,49.0,1
26,178.0,0
Round:  and 16110
8,54.0,1
58,175.0,0
Round:  and 16111
8,59.0,1
42,172.0,0
Round:  and 16112
8,64.0,1
54,169.0,0
Round:  and 16113
8,69.0,1
33,290.0,0
Round:  and 16114
8,74.0,1
77,300.0,0
Round:  and 16115
8,79.0,1
15,282.0,0
Round:  and 16116
8,84.0,1
75,166.0,0
Round:  and 16117
8,89.0,1
30,255.0,0
Round:  and 16118
8,94.0,1
74,261.0,0
Round:  and 16119
8,99.0,1
28,267.0,0
Round:  and 16120
8,104.0,1
80,163.0,0
Round:  and 16121
8,109.0,1
25,277.0,0
Round:  and 16122
8,114.0,1
85,246.0,0
Round:  and 16123
8,119.0,1
17,266.0,0
Round:  and 16124
8,124.0,1
79,160.0,0
Round:  and 16125
8,129.0,1
68,251.0,0
Round:  and 16126
8,134.0,1
11,157.0,0
Round:  and 16127
8,139.0,1
22,154.0,0
Round:  and 16128
8,144.0,1
60,151.0,0
Round:  and 16129
8,146.0,1
82,303.0,1
Round:  and 16130
8,148.0,1
7,239.0,1
Round:  and 16131
8,153.0,1
43,210.0,0
Round:  and 16132
8,158.0,1
71,142.0,0
Round:  and 16133
8,160.0,1
4,342.0,1
Round:  and 16134
8,165.0,1
100,282.0,0
Round:  and 16135
8,167.0,1
6,357.0,1
Round:  and 16136
8,169.0,1
99,355.0,1
Round:  and 16137
8,173.0,1
8,173.0,1
Round:  and 16138
8,175.0,1
98,168.0,1
Round:  and 16139
8,177.0,1
29,81.0,1
Round:  and 16140
8,179.0,1
73,114.0,1
Round:  and 16141
8,181.0,1
9,168.0,1
Round:  and 16142
8,183.0,1
97,168.0,1
Round:  and 16143
8,185.0,1
96,168.0,1
Round:  and 16144
8,190.0,1
3,153.0,0
Round:  and 16145
8,195.0,1
56,150.0,0
Round:  and 16146
8,200.0,1
38,61.0,0
Round:  and 16147
8,202.0,1
27,102.0,1
Round:  and 16148
8,204.0,1
78,102.0,1
Round:  and 16149
8,209.0,1
55,122.0,0
Round:  and 16150
8,214.0,1
41,61.0,0
Round:  and 16151
8,216.0,1
16,168.0,1
Round:  and 16152
8,218.0,1
95,168.0,1
Round:  and 16153
8,220.0,1
65,81.0,1
Round:  and 16154
8,225.0,1
18,101.0,0
Round:  and 16155
8,227.0,1
13,145.0,1
Round:  and 16156
8,232.0,1
94,142.0,0
Round:  and 16157
8,234.0,1
19,168.0,1
Round:  and 16158
8,236.0,1
93,168.0,1
Round:  and 16159
8,238.0,1
21,168.0,1
Round:  and 16160
8,240.0,1
92,168.0,1
Round:  and 16161
8,242.0,1
23,168.0,1
Round:  and 16162
8,244.0,1
91,168.0,1
Round:  and 16163
8,249.0,1
53,150.0,0
Round:  and 16164
8,254.0,1
44,61.0,0
Round:  and 16165
8,256.0,1
51,106.0,1
Round:  and 16166
8,261.0,1
47,61.0,0
Round:  and 16167
8,263.0,1
32,168.0,1
Round:  and 16168
8,265.0,1
90,168.0,1
Round:  and 16169
8,267.0,1
2,168.0,1
Round:  and 16170
8,269.0,1
89,168.0,1
Round:  and 16171
8,271.0,1
34,168.0,1
Round:  and 16172
8,273.0,1
88,168.0,1
Round:  and 16173
8,275.0,1
36,168.0,1
Round:  and 16174
8,277.0,1
87,168.0,1
Round:  and 16175
8,279.0,1
39,168.0,1
Round:  and 16176
8,281.0,1
86,168.0,1
Round:  and 16177
8,283.0,1
35,102.0,1
Round:  and 16178
8,288.0,1
70,91.0,0
Round:  and 16179
8,290.0,1
40,168.0,1
Round:  and 16180
8,292.0,1
84,168.0,1
Round:  and 16181
8,294.0,1
72,81.0,1
Round:  and 16182
8,296.0,1
24,81.0,1
Round:  and 16183
8,298.0,1
81,168.0,1
Round:  and 16184
8,300.0,1
14,81.0,1
Round:  and 16185
8,302.0,1
50,120.0,1
Round:  and 16186
8,304.0,1
69,116.0,1
Round:  and 16187
8,306.0,1
62,98.0,1
Round:  and 16188
8,311.0,1
31,65.0,0
Round:  and 16189
8,313.0,1
49,168.0,1
Round:  and 16190
8,318.0,1
76,61.0,0
Round:  and 16191
8,320.0,1
57,118.0,1
Round:  and 16192
8,325.0,1
37,61.0,0
Round:  and 16193
8,327.0,1
52,98.0,1
Round:  and 16194
8,332.0,1
45,61.0,0
Round:  and 16195
8,334.0,1
64,168.0,1
Round:  and 16196
8,339.0,1
10,61.0,0
Round:  and 16197
8,341.0,1
63,168.0,1
Round:  and 16198
8,346.0,1
46,149.0,0
Round:  and 16199
8,348.0,1
59,169.0,1
Round:  and 16200
8,353.0,1
48,149.0,0
Round:  and 16201
98,9.0,1
83,466.0,0
Round:  and 16202
98,14.0,1
12,400.0,0
Round:  and 16203
98,19.0,1
1,196.0,0
Round:  and 16204
98,24.0,1
67,193.0,0
Round:  and 16205
98,29.0,1
5,190.0,0
Round:  and 16206
98,34.0,1
66,187.0,0
Round:  and 16207
98,39.0,1
20,184.0,0
Round:  and 16208
98,44.0,1
61,181.0,0
Round:  and 16209
98,49.0,1
26,178.0,0
Round:  and 16210
98,54.0,1
58,175.0,0
Round:  and 16211
98,59.0,1
42,172.0,0
Round:  and 16212
98,64.0,1
54,169.0,0
Round:  and 16213
98,69.0,1
33,290.0,0
Round:  and 16214
98,74.0,1
77,300.0,0
Round:  and 16215
98,79.0,1
15,282.0,0
Round:  and 16216
98,84.0,1
75,166.0,0
Round:  and 16217
98,89.0,1
30,255.0,0
Round:  and 16218
98,94.0,1
74,261.0,0
Round:  and 16219
98,99.0,1
28,267.0,0
Round:  and 16220
98,104.0,1
80,163.0,0
Round:  and 16221
98,109.0,1
25,277.0,0
Round:  and 16222
98,114.0,1
85,246.0,0
Round:  and 16223
98,119.0,1
17,266.0,0
Round:  and 16224
98,124.0,1
79,160.0,0
Round:  and 16225
98,129.0,1
68,251.0,0
Round:  and 16226
98,134.0,1
11,157.0,0
Round:  and 16227
98,139.0,1
22,154.0,0
Round:  and 16228
98,144.0,1
60,151.0,0
Round:  and 16229
98,146.0,1
82,305.0,1
Round:  and 16230
98,148.0,1
7,241.0,1
Round:  and 16231
98,153.0,1
43,210.0,0
Round:  and 16232
98,158.0,1
71,142.0,0
Round:  and 16233
98,160.0,1
4,344.0,1
Round:  and 16234
98,165.0,1
100,282.0,0
Round:  and 16235
98,167.0,1
6,359.0,1
Round:  and 16236
98,169.0,1
99,357.0,1
Round:  and 16237
98,171.0,1
8,355.0,1
Round:  and 16238
98,175.0,1
98,175.0,1
Round:  and 16239
98,177.0,1
29,83.0,1
Round:  and 16240
98,179.0,1
73,116.0,1
Round:  and 16241
98,181.0,1
9,170.0,1
Round:  and 16242
98,183.0,1
97,170.0,1
Round:  and 16243
98,185.0,1
96,170.0,1
Round:  and 16244
98,190.0,1
3,153.0,0
Round:  and 16245
98,195.0,1
56,150.0,0
Round:  and 16246
98,200.0,1
38,61.0,0
Round:  and 16247
98,202.0,1
27,104.0,1
Round:  and 16248
98,204.0,1
78,104.0,1
Round:  and 16249
98,209.0,1
55,122.0,0
Round:  and 16250
98,214.0,1
41,61.0,0
Round:  and 16251
98,216.0,1
16,170.0,1
Round:  and 16252
98,218.0,1
95,170.0,1
Round:  and 16253
98,220.0,1
65,83.0,1
Round:  and 16254
98,225.0,1
18,101.0,0
Round:  and 16255
98,227.0,1
13,147.0,1
Round:  and 16256
98,232.0,1
94,142.0,0
Round:  and 16257
98,234.0,1
19,170.0,1
Round:  and 16258
98,236.0,1
93,170.0,1
Round:  and 16259
98,238.0,1
21,170.0,1
Round:  and 16260
98,240.0,1
92,170.0,1
Round:  and 16261
98,242.0,1
23,170.0,1
Round:  and 16262
98,244.0,1
91,170.0,1
Round:  and 16263
98,249.0,1
53,150.0,0
Round:  and 16264
98,254.0,1
44,61.0,0
Round:  and 16265
98,256.0,1
51,108.0,1
Round:  and 16266
98,261.0,1
47,61.0,0
Round:  and 16267
98,263.0,1
32,170.0,1
Round:  and 16268
98,265.0,1
90,170.0,1
Round:  and 16269
98,267.0,1
2,170.0,1
Round:  and 16270
98,269.0,1
89,170.0,1
Round:  and 16271
98,271.0,1
34,170.0,1
Round:  and 16272
98,273.0,1
88,170.0,1
Round:  and 16273
98,275.0,1
36,170.0,1
Round:  and 16274
98,277.0,1
87,170.0,1
Round:  and 16275
98,279.0,1
39,170.0,1
Round:  and 16276
98,281.0,1
86,170.0,1
Round:  and 16277
98,283.0,1
35,104.0,1
Round:  and 16278
98,288.0,1
70,91.0,0
Round:  and 16279
98,290.0,1
40,170.0,1
Round:  and 16280
98,292.0,1
84,170.0,1
Round:  and 16281
98,294.0,1
72,83.0,1
Round:  and 16282
98,296.0,1
24,83.0,1
Round:  and 16283
98,298.0,1
81,170.0,1
Round:  and 16284
98,300.0,1
14,83.0,1
Round:  and 16285
98,302.0,1
50,122.0,1
Round:  and 16286
98,304.0,1
69,118.0,1
Round:  and 16287
98,306.0,1
62,100.0,1
Round:  and 16288
98,311.0,1
31,65.0,0
Round:  and 16289
98,313.0,1
49,170.0,1
Round:  and 16290
98,318.0,1
76,61.0,0
Round:  and 16291
98,320.0,1
57,120.0,1
Round:  and 16292
98,325.0,1
37,61.0,0
Round:  and 16293
98,327.0,1
52,100.0,1
Round:  and 16294
98,332.0,1
45,61.0,0
Round:  and 16295
98,334.0,1
64,170.0,1
Round:  and 16296
98,339.0,1
10,61.0,0
Round:  and 16297
98,341.0,1
63,170.0,1
Round:  and 16298
98,346.0,1
46,149.0,0
Round:  and 16299
98,348.0,1
59,171.0,1
Round:  and 16300
98,353.0,1
48,149.0,0
Round:  and 16301
29,7.0,0
83,469.0,0
Round:  and 16302
29,7.0,0
12,405.0,1
Round:  and 16303
29,10.0,0
1,199.0,0
Round:  and 16304
29,13.0,0
67,196.0,0
Round:  and 16305
29,16.0,0
5,193.0,0
Round:  and 16306
29,19.0,0
66,190.0,0
Round:  and 16307
29,22.0,0
20,187.0,0
Round:  and 16308
29,25.0,0
61,184.0,0
Round:  and 16309
29,28.0,0
26,181.0,0
Round:  and 16310
29,31.0,0
58,178.0,0
Round:  and 16311
29,34.0,0
42,175.0,0
Round:  and 16312
29,37.0,0
54,172.0,0
Round:  and 16313
29,37.0,0
33,295.0,1
Round:  and 16314
29,37.0,0
77,305.0,1
Round:  and 16315
29,37.0,0
15,287.0,1
Round:  and 16316
29,40.0,0
75,169.0,0
Round:  and 16317
29,40.0,0
30,260.0,1
Round:  and 16318
29,40.0,0
74,266.0,1
Round:  and 16319
29,40.0,0
28,272.0,1
Round:  and 16320
29,43.0,0
80,166.0,0
Round:  and 16321
29,43.0,0
25,282.0,1
Round:  and 16322
29,43.0,0
85,251.0,1
Round:  and 16323
29,43.0,0
17,271.0,1
Round:  and 16324
29,46.0,0
79,163.0,0
Round:  and 16325
29,46.0,0
68,256.0,1
Round:  and 16326
29,49.0,0
11,160.0,0
Round:  and 16327
29,52.0,0
22,157.0,0
Round:  and 16328
29,55.0,0
60,154.0,0
Round:  and 16329
29,60.0,1
82,305.0,0
Round:  and 16330
29,65.0,1
7,241.0,0
Round:  and 16331
29,68.0,0
43,213.0,0
Round:  and 16332
29,71.0,0
71,145.0,0
Round:  and 16333
29,73.0,1
4,346.0,1
Round:  and 16334
29,76.0,0
100,285.0,0
Round:  and 16335
29,78.0,1
6,361.0,1
Round:  and 16336
29,80.0,1
99,359.0,1
Round:  and 16337
29,82.0,1
8,357.0,1
Round:  and 16338
29,84.0,1
98,355.0,1
Round:  and 16339
29,88.0,1
29,88.0,1
Round:  and 16340
29,90.0,1
73,118.0,1
Round:  and 16341
29,92.0,1
9,172.0,1
Round:  and 16342
29,94.0,1
97,172.0,1
Round:  and 16343
29,96.0,1
96,172.0,1
Round:  and 16344
29,96.0,0
3,158.0,1
Round:  and 16345
29,99.0,0
56,153.0,0
Round:  and 16346
29,102.0,0
38,64.0,0
Round:  and 16347
29,104.0,1
27,106.0,1
Round:  and 16348
29,109.0,1
78,104.0,0
Round:  and 16349
29,112.0,0
55,125.0,0
Round:  and 16350
29,115.0,0
41,64.0,0
Round:  and 16351
29,117.0,1
16,172.0,1
Round:  and 16352
29,119.0,1
95,172.0,1
Round:  and 16353
29,121.0,1
65,85.0,1
Round:  and 16354
29,124.0,0
18,104.0,0
Round:  and 16355
29,126.0,1
13,149.0,1
Round:  and 16356
29,129.0,0
94,145.0,0
Round:  and 16357
29,131.0,1
19,172.0,1
Round:  and 16358
29,133.0,1
93,172.0,1
Round:  and 16359
29,135.0,1
21,172.0,1
Round:  and 16360
29,137.0,1
92,172.0,1
Round:  and 16361
29,139.0,1
23,172.0,1
Round:  and 16362
29,141.0,1
91,172.0,1
Round:  and 16363
29,144.0,0
53,153.0,0
Round:  and 16364
29,147.0,0
44,64.0,0
Round:  and 16365
29,149.0,1
51,110.0,1
Round:  and 16366
29,152.0,0
47,64.0,0
Round:  and 16367
29,154.0,1
32,172.0,1
Round:  and 16368
29,156.0,1
90,172.0,1
Round:  and 16369
29,158.0,1
2,172.0,1
Round:  and 16370
29,160.0,1
89,172.0,1
Round:  and 16371
29,162.0,1
34,172.0,1
Round:  and 16372
29,164.0,1
88,172.0,1
Round:  and 16373
29,166.0,1
36,172.0,1
Round:  and 16374
29,168.0,1
87,172.0,1
Round:  and 16375
29,170.0,1
39,172.0,1
Round:  and 16376
29,172.0,1
86,172.0,1
Round:  and 16377
29,174.0,1
35,106.0,1
Round:  and 16378
29,177.0,0
70,94.0,0
Round:  and 16379
29,179.0,1
40,172.0,1
Round:  and 16380
29,181.0,1
84,172.0,1
Round:  and 16381
29,183.0,1
72,85.0,1
Round:  and 16382
29,185.0,1
24,85.0,1
Round:  and 16383
29,187.0,1
81,172.0,1
Round:  and 16384
29,189.0,1
14,85.0,1
Round:  and 16385
29,191.0,1
50,124.0,1
Round:  and 16386
29,193.0,1
69,120.0,1
Round:  and 16387
29,195.0,1
62,102.0,1
Round:  and 16388
29,195.0,0
31,70.0,1
Round:  and 16389
29,197.0,1
49,172.0,1
Round:  and 16390
29,200.0,0
76,64.0,0
Round:  and 16391
29,205.0,1
57,120.0,0
Round:  and 16392
29,208.0,0
37,64.0,0
Round:  and 16393
29,210.0,1
52,102.0,1
Round:  and 16394
29,213.0,0
45,64.0,0
Round:  and 16395
29,215.0,1
64,172.0,1
Round:  and 16396
29,218.0,0
10,64.0,0
Round:  and 16397
29,220.0,1
63,172.0,1
Round:  and 16398
29,220.0,0
46,154.0,1
Round:  and 16399
29,225.0,1
59,171.0,0
Round:  and 16400
29,225.0,0
48,154.0,1
Round:  and 16401
73,7.0,0
83,472.0,0
Round:  and 16402
73,7.0,0
12,410.0,1
Round:  and 16403
73,10.0,0
1,202.0,0
Round:  and 16404
73,13.0,0
67,199.0,0
Round:  and 16405
73,16.0,0
5,196.0,0
Round:  and 16406
73,19.0,0
66,193.0,0
Round:  and 16407
73,22.0,0
20,190.0,0
Round:  and 16408
73,25.0,0
61,187.0,0
Round:  and 16409
73,28.0,0
26,184.0,0
Round:  and 16410
73,31.0,0
58,181.0,0
Round:  and 16411
73,34.0,0
42,178.0,0
Round:  and 16412
73,37.0,0
54,175.0,0
Round:  and 16413
73,37.0,0
33,300.0,1
Round:  and 16414
73,37.0,0
77,310.0,1
Round:  and 16415
73,37.0,0
15,292.0,1
Round:  and 16416
73,40.0,0
75,172.0,0
Round:  and 16417
73,40.0,0
30,265.0,1
Round:  and 16418
73,40.0,0
74,271.0,1
Round:  and 16419
73,40.0,0
28,277.0,1
Round:  and 16420
73,43.0,0
80,169.0,0
Round:  and 16421
73,43.0,0
25,287.0,1
Round:  and 16422
73,43.0,0
85,256.0,1
Round:  and 16423
73,43.0,0
17,276.0,1
Round:  and 16424
73,46.0,0
79,166.0,0
Round:  and 16425
73,46.0,0
68,261.0,1
Round:  and 16426
73,49.0,0
11,163.0,0
Round:  and 16427
73,52.0,0
22,160.0,0
Round:  and 16428
73,55.0,0
60,157.0,0
Round:  and 16429
73,60.0,1
82,305.0,0
Round:  and 16430
73,65.0,1
7,241.0,0
Round:  and 16431
73,68.0,0
43,216.0,0
Round:  and 16432
73,71.0,0
71,148.0,0
Round:  and 16433
73,73.0,1
4,348.0,1
Round:  and 16434
73,76.0,0
100,288.0,0
Round:  and 16435
73,78.0,1
6,363.0,1
Round:  and 16436
73,80.0,1
99,361.0,1
Round:  and 16437
73,82.0,1
8,359.0,1
Round:  and 16438
73,84.0,1
98,357.0,1
Round:  and 16439
73,86.0,1
29,227.0,1
Round:  and 16440
